Date,Open,High,Low,Close,Volume,DailyChanges
2004-03-09,1.850000023841858,1.9450000524520876,1.8392857313156128,1.9357142448425293,154590800,0.0463320107546108
2004-03-10,1.9314285516738887,2.009999990463257,1.9242857694625852,1.9771428108215328,251741000,0.023668625540419486
2004-03-11,1.947857141494751,2.002857208251953,1.934999942779541,1.9392857551574707,148962800,-0.0044004183647178285
2004-03-12,1.9514285326004028,1.9842857122421265,1.9407142400741575,1.968571424484253,82306000,0.008784791037674378
2004-03-15,1.9307142496109009,1.953571438789368,1.8757143020629885,1.889285683631897,120429400,-0.02145763723831895
2004-03-16,1.8964285850524905,1.9007142782211304,1.8135714530944824,1.8442857265472408,151358200,-0.027495292422944795
2004-03-17,1.854285717010498,1.8842856884002688,1.841428518295288,1.87071430683136,102858000,0.008859794189294945
2004-03-18,1.8528571128845213,1.8614286184310915,1.8278571367263796,1.833571434020996,80270400,-0.010408616363029366
2004-03-19,1.8257142305374143,1.9242857694625852,1.8242857456207275,1.8471428155899048,102144000,0.011737097018837739
2004-03-22,1.8121428489685056,1.8692857027053835,1.8035714626312256,1.8471428155899048,104757800,0.0193141322392556
2004-03-23,1.8485714197158811,1.8571428060531616,1.8014285564422607,1.8064285516738887,96378800,-0.022797533053101948
2004-03-24,1.8049999475479128,1.8392857313156128,1.8049999475479128,1.8214285373687744,107053800,0.009101712076601265
2004-03-25,1.867142915725708,1.9221428632736208,1.8492857217788696,1.9192856550216677,141611400,0.027926485357278263
2004-03-26,1.9285714626312256,1.954285740852356,1.9221428632736208,1.9314285516738887,104973400,0.001481453551513745
2004-03-29,1.955000042915344,1.999285697937012,1.9428571462631223,1.993571400642395,87682000,0.019729594312198895
2004-03-30,1.981428623199463,1.996428608894348,1.9528571367263796,1.9942857027053835,89919200,0.006488792659692155
2004-03-31,1.9942857027053835,1.9985713958740237,1.924999952316284,1.9314285516738887,97693400,-0.03151862892374191
2004-04-01,1.920714259147644,1.947857141494751,1.9014285802841189,1.9364285469055176,79583000,0.008181481281264169
2004-04-02,1.9821428060531616,1.995000004768372,1.9450000524520876,1.9642857313156128,68619600,-0.009008974874573084
2004-04-05,1.962857127189636,2.026428461074829,1.9600000381469729,2.022857189178467,96418000,0.030567717414428985
2004-04-06,1.979285717010498,2.010714292526245,1.9592857360839844,1.9878571033477783,64498000,0.004330545238423911
2004-04-07,1.9721428155899048,1.9785714149475095,1.9228571653366089,1.9507142305374143,63779800,-0.01086563553262787
2004-04-08,1.99142861366272,2.0,1.9428571462631223,1.966428518295288,60229400,-0.012553849631321001
2004-04-12,1.9642857313156128,2.007142782211304,1.9635714292526243,2.002857208251953,57635200,0.01963638808825774
2004-04-13,1.9985713958740237,2.002142906188965,1.917142868041992,1.9235714673995967,109099200,-0.0375267696862176
2004-04-14,1.909999966621399,1.933571457862854,1.87928569316864,1.9028571844100952,159933200,-0.0037396766157742345
2004-04-15,2.0585713386535645,2.1128571033477783,2.0114285945892334,2.0928571224212646,440361600,0.016655135104584273
2004-04-16,2.0821428298950195,2.093571424484253,2.0357143878936768,2.0842857360839844,100732800,0.0010291830887858566
2004-04-19,2.0085713863372803,2.0535714626312256,1.9878571033477783,2.025000095367432,178088400,0.008179300542616064
2004-04-20,2.015000104904175,2.0292856693267822,1.968571424484253,1.9807143211364744,88629800,-0.017015276418226755
2004-04-21,1.9714285135269165,2.0085713863372803,1.955000042915344,1.9807143211364744,81468800,0.004710192404058011
2004-04-22,1.968571424484253,2.01285719871521,1.9364285469055176,1.9842857122421265,86146200,0.007982584508962054
2004-04-23,1.9785714149475095,2.0,1.9321428537368772,1.9785714149475095,78957200,0.0
2004-04-26,1.9700000286102293,1.9742857217788696,1.9285714626312256,1.937857151031494,57782200,-0.01631618127508916
2004-04-27,1.945714235305786,1.9600000381469729,1.906428575515747,1.9242857694625852,70966000,-0.011013161878744793
2004-04-28,1.915714263916016,1.9292857646942136,1.881428599357605,1.889285683631897,57792000,-0.013795679649059478
2004-04-29,1.889285683631897,1.9285714626312256,1.8557143211364744,1.912142872810364,115197600,0.012098323390947963
2004-04-30,1.907857179641724,1.9257142543792725,1.820714235305786,1.841428518295288,116625600,-0.03481846652636267
2004-05-03,1.8571428060531616,1.8807142972946167,1.8385714292526243,1.86214280128479,74408600,0.0026923051987879365
2004-05-04,1.8550000190734863,1.8964285850524905,1.8214285373687744,1.867142915725708,69995800,0.0065460358638091964
2004-05-05,1.871428608894348,1.9107142686843872,1.854285717010498,1.9035714864730835,59526600,0.01717558309516587
2004-05-06,1.885714292526245,1.9107142686843872,1.850000023841858,1.8985713720321653,65889600,0.006818148198206586
2004-05-07,1.8964285850524905,1.9692857265472408,1.8964285850524905,1.9049999713897705,104759200,0.004519751708468744
2004-05-10,1.8764286041259768,1.899999976158142,1.8528571128845213,1.8771429061889648,62494600,0.0003806710585296802
2004-05-11,1.885714292526245,1.9421428442001345,1.885714292526245,1.9385714530944824,76293000,0.028030312321293493
2004-05-12,1.9135714769363403,1.9528571367263796,1.874285697937012,1.950000047683716,61355000,0.019036953250211708
2004-05-13,1.9357142448425293,1.9800000190734863,1.9214285612106323,1.9421428442001345,57463000,0.0033210477087377566
2004-05-14,1.9464285373687744,1.9514285326004028,1.889285683631897,1.9328571557998655,64450400,-0.006972453038144977
2004-05-17,1.9071428775787356,1.9328571557998655,1.882857084274292,1.9028571844100952,75111400,-0.0022471799145333815
2004-05-18,1.9264285564422607,1.9492857456207275,1.914285659790039,1.9328571557998655,51515800,0.003337055680630696
2004-05-19,1.9571428298950195,1.9642857313156128,1.8871428966522217,1.890714287757873,93898000,-0.03394159134553798
2004-05-20,1.902142882347107,1.9285714626312256,1.890714287757873,1.907857179641724,49074200,0.0030041367279234343
2004-05-21,1.9214285612106323,1.9428571462631223,1.9092856645584104,1.9364285469055176,44973600,0.007806684046288037
2004-05-24,1.9492857456207275,1.9928570985794067,1.9364285469055176,1.9528571367263796,58900800,0.0018321537074159622
2004-05-25,1.9642857313156128,2.036428689956665,1.9492857456207275,2.0292856693267822,79994600,0.03309087724606874
2004-05-26,2.023571491241455,2.0557143688201904,2.0,2.036428689956665,80542000,0.0063537160761848455
2004-05-27,2.032857179641724,2.0428571701049805,1.98714280128479,2.0121428966522217,58993200,-0.010189738461190423
2004-05-28,2.005714178085327,2.0192856788635254,1.985714316368103,2.0042858123779297,36429400,-0.0007121481829285292
2004-06-01,1.9850000143051147,2.0142858028411865,1.9721428155899048,2.0042858123779297,45533600,0.009715767221073035
2004-06-02,2.002142906188965,2.083571434020996,1.985714316368103,2.0657143592834477,79678200,0.031751706083503084
2004-06-03,2.0514285564422607,2.070714235305786,2.020714282989502,2.028571367263794,62732600,-0.011142083942765946
2004-06-04,2.039999961853028,2.0892856121063232,2.036428689956665,2.0557143688201904,99778000,0.00770314081422252
2004-06-07,2.0742857456207275,2.1414284706115723,2.057857036590576,2.1292858123779297,73969000,0.026515183297826317
2004-06-08,2.1421427726745605,2.174285650253296,2.130714178085327,2.1678571701049805,103905200,0.012004053958697858
2004-06-09,2.149285793304444,2.1935713291168213,2.142857074737549,2.157142877578736,87301200,0.003655672176668512
2004-06-10,2.157142877578736,2.212142944335937,2.157142877578736,2.195714235305786,64394400,0.017880761690826974
2004-06-14,2.1892857551574707,2.1914286613464355,2.107142925262451,2.151428461074829,60996600,-0.01729207527772847
2004-06-15,2.1814286708831787,2.22428560256958,2.161428689956665,2.192142963409424,111158600,0.004911594254378038
2004-06-16,2.190000057220459,2.380000114440918,2.1807143688201904,2.338571310043335,227410400,0.06784075294109448
2004-06-17,2.325714349746704,2.36642861366272,2.3007142543792725,2.343571424484253,137830000,0.007678103176984585
2004-06-18,2.332857131958008,2.3864285945892334,2.3164286613464355,2.3507142066955566,101563000,0.007654594228220457
2004-06-21,2.3657143115997314,2.392857074737549,2.294285774230957,2.3092856407165527,97553400,-0.023852698783827675
2004-06-22,2.307142972946167,2.3635714054107666,2.3064286708831787,2.357142925262451,90127800,0.021671804869741296
2004-06-23,2.357142925262451,2.416428565979004,2.34928560256958,2.407142877578736,97717200,0.021212100369653042
2004-06-24,2.393571376800537,2.407142877578736,2.3557143211364746,2.369999885559082,63128800,-0.009847833020531382
2004-06-25,2.36214280128479,2.407142877578736,2.357142925262451,2.407142877578736,80857000,0.019050531690746997
2004-06-28,2.4414286613464355,2.442142963409424,2.3007142543792725,2.320714235305786,130274200,-0.04944417502417453
2004-06-29,2.290714263916016,2.356428623199463,2.243571519851685,2.3214285373687744,147638400,0.013408164403818645
2004-06-30,2.325714349746704,2.3550000190734863,2.2778570652008057,2.3242857456207275,93261000,-0.0006142646564193388
2004-07-01,2.2928571701049805,2.319999933242798,2.278571367263794,2.307142972946167,85485400,0.006230568143297033
2004-07-02,2.177142858505249,2.227142810821533,2.1235713958740234,2.220000028610229,227670800,0.019685051873171266
2004-07-06,2.233571529388428,2.244285821914673,2.200000047683716,2.210714340209961,87245200,-0.010233470868392436
2004-07-07,2.203571319580078,2.240000009536743,2.1521427631378174,2.1707143783569336,99498000,-0.014910768229369542
2004-07-08,2.1521427631378174,2.1914286613464355,2.1392858028411865,2.1528570652008057,58345000,0.0003319027321155854
2004-07-09,2.162142753601074,2.1785714626312256,2.1449999809265137,2.1449999809265137,52215800,-0.007928603532772804
2004-07-12,2.1442856788635254,2.145714282989502,2.0664286613464355,2.0814285278320312,127905400,-0.029313795102529627
2004-07-13,2.0892856121063232,2.114285707473755,2.072857141494751,2.087142944335937,79044000,-0.001025550435981848
2004-07-14,2.0614285469055176,2.140714168548584,2.0528571605682373,2.1128571033477783,208950000,0.024948017974943504
2004-07-15,2.332857131958008,2.4021427631378174,2.2935714721679688,2.352142810821533,441931000,0.008266978118517843
2004-07-16,2.3428571224212646,2.351428508758545,2.294285774230957,2.299999952316284,122095400,-0.01829269471656425
2004-07-19,2.286428689956665,2.3014285564422607,2.2614285945892334,2.283571481704712,133292600,-0.0012496380335427215
2004-07-20,2.282142877578736,2.299999952316284,2.2535715103149414,2.299999952316284,80936800,0.007824696215555926
2004-07-21,2.3157143592834477,2.336428642272949,2.2385714054107666,2.2585713863372803,75314400,-0.024676175071889794
2004-07-22,2.232142925262451,2.2664284706115723,2.218571424484253,2.26285719871521,83529600,0.013759994086914196
2004-07-23,2.252142906188965,2.267857074737549,2.177142858505249,2.192857027053833,68392800,-0.026324208367156543
2004-07-26,2.203571319580078,2.2464284896850586,2.1985714435577397,2.2328572273254395,98483000,0.013290201903218613
2004-07-27,2.2714285850524902,2.3392856121063232,2.255000114440918,2.3164286613464355,106251600,0.01981135422441871
2004-07-28,2.307857036590576,2.315000057220459,2.2257142066955566,2.305000066757202,71262800,-0.0012379318944273354
2004-07-29,2.3192856311798096,2.344285726547241,2.2950000762939453,2.3314285278320312,55539400,0.0052356193169897924
2004-07-30,2.3321428298950195,2.357142925262451,2.2857143878936768,2.309999942779541,60755800,-0.009494653085409532
2004-08-02,2.227142810821533,2.299999952316284,2.223571538925171,2.255714178085327,91273000,0.012828709108804182
2004-08-03,2.2464284896850586,2.265714168548584,2.2249999046325684,2.234999895095825,52907400,-0.005087450876673838
2004-08-04,2.227857112884521,2.294285774230957,2.226428508758545,2.270714282989502,69122200,0.01923694740435633
2004-08-05,2.2721428871154785,2.307142972946167,2.232142925262451,2.242142915725708,61125400,-0.013203382392845908
2004-08-06,2.2071428298950195,2.221428632736206,2.1214284896850586,2.127142906188965,123072600,-0.03624592057318732
2004-08-09,2.132142782211304,2.174999952316284,2.1292858123779297,2.164285659790039,72711800,0.015075386998894436
2004-08-10,2.1707143783569336,2.252857208251953,2.1678571701049805,2.251428604125977,87759000,0.03718325477262363
2004-08-11,2.221428632736206,2.223571538925171,2.161428689956665,2.2149999141693115,80598000,-0.002893956831273914
2004-08-12,2.174999952316284,2.203571319580078,2.1628570556640625,2.169285774230957,56550200,-0.0026272083726907036
2004-08-13,2.1857142448425293,2.234285831451416,2.171428680419922,2.202857255935669,82012000,0.007843207836335742
2004-08-16,2.2142856121063232,2.265714168548584,2.1885714530944824,2.1985714435577397,108918600,-0.007096721607487422
2004-08-17,2.1842856407165527,2.223571538925171,2.1678571701049805,2.2049999237060547,80754800,0.009483321504923037
2004-08-18,2.179285764694214,2.275000095367432,2.1778571605682373,2.2671427726745605,91163800,0.040314588111245
2004-08-19,2.2507143020629883,2.27571439743042,2.1685714721679688,2.1935713291168213,97230000,-0.02538881673866389
2004-08-20,2.1935713291168213,2.213571310043335,2.1778571605682373,2.200000047683716,79195200,0.002930708694794504
2004-08-23,2.2042856216430664,2.233571529388428,2.1857142448425293,2.220000028610229,63665000,0.007129024847265075
2004-08-24,2.2328572273254395,2.282142877578736,2.227857112884521,2.282142877578736,93534000,0.02207290714791088
2004-08-25,2.276428461074829,2.3678572177886963,2.2664284706115723,2.360714197158813,126404600,0.03702542712200496
2004-08-26,2.359999895095825,2.51285719871521,2.338571310043335,2.4757142066955566,238964600,0.049031490145482914
2004-08-27,2.477142810821533,2.4828572273254395,2.4285714626312256,2.453571319580078,97203400,-0.009515596411511562
2004-08-30,2.4285714626312256,2.4800000190734863,2.4257142543792725,2.437142848968506,54535600,0.0035293943246759163
2004-08-31,2.4335713386535645,2.4964284896850586,2.4285714626312256,2.463571310043335,94140200,0.012327549603032617
2004-09-01,2.450000047683716,2.570714235305786,2.442142963409424,2.5614285469055176,128931600,0.045481019205346085
2004-09-02,2.5357143878936768,2.557857036590576,2.4878571033477783,2.547142744064331,101581200,0.004506957181462212
2004-09-03,2.5007143020629883,2.5657143592834477,2.5007143020629883,2.5164284706115723,73367000,0.0062838719863442805
2004-09-07,2.528571367263794,2.5850000381469727,2.5164284706115723,2.554285764694214,75489400,0.010169535953515885
2004-09-08,2.549999952316284,2.61214280128479,2.548571348190308,2.596428632736206,85881600,0.018207325995339252
2004-09-09,2.578571319580078,2.5928571224212646,2.5199999809265137,2.549999952316284,115334800,-0.011080309102502128
2004-09-10,2.547142744064331,2.587857246398926,2.532857179641724,2.562142848968506,82003600,0.005888992652308023
2004-09-13,2.562857151031494,2.5764286518096924,2.522857189178467,2.542142868041992,70494200,-0.008082496123970384
2004-09-14,2.5171427726745605,2.539285659790039,2.484285831451416,2.5350000858306885,63705600,0.007094279017456628
2004-09-15,2.52571439743042,2.5342857837677,2.485714197158813,2.5142858028411865,58167200,-0.004524895847630495
2004-09-16,2.5142858028411865,2.6257143020629883,2.505714178085327,2.596428632736206,125479200,0.03267044255756324
2004-09-17,2.610714197158813,2.6700000762939453,2.5999999046325684,2.6528570652008057,125577200,0.016142275584150934
2004-09-20,2.634285688400269,2.712857246398926,2.6335713863372803,2.6935713291168213,61250000,0.022505395287082397
2004-09-21,2.6964285373687744,2.776428461074829,2.6757142543792725,2.7149999141693115,96663000,0.006887398105740017
2004-09-22,2.721428632736206,2.72428560256958,2.6292858123779297,2.6371428966522217,100422000,-0.030971135921077253
2004-09-23,2.645714282989502,2.6785714626312256,2.63785719871521,2.662142753601074,99351000,0.006209465140358583
2004-09-24,2.674999952316284,2.7142856121063232,2.653571367263794,2.663571357727051,92372000,-0.00427237188521723
2004-09-27,2.6392858028411865,2.712857246398926,2.630714178085327,2.6807143688201904,99379000,0.015696885094598656
2004-09-28,2.6757142543792725,2.734999895095825,2.674999952316284,2.7171428203582764,88296600,0.015483180205509095
2004-09-29,2.7092857360839844,2.77571439743042,2.7014286518096924,2.76285719871521,68377400,0.019773278956046303
2004-09-30,2.7857143878936768,2.805000066757202,2.7464284896850586,2.767857074737549,106253000,-0.0064103173080963805
2004-10-01,2.794285774230957,2.799285650253296,2.755714178085327,2.7621428966522217,116351200,-0.011503074551342807
2004-10-04,2.798571348190308,2.798571348190308,2.767857074737549,2.770714282989502,143521000,-0.009954030730293772
2004-10-05,2.7542858123779297,2.833571434020996,2.7428572177886963,2.812142848968506,101540600,0.021006184736007905
2004-10-06,2.8214285373687744,2.911428689956665,2.8192856311798096,2.9028570652008057,111575800,0.02886074439013453
2004-10-07,2.895714282989502,2.923571348190308,2.8185713291168213,2.8299999237060547,106537200,-0.022693661342722105
2004-10-08,2.825714349746704,2.8407142162323,2.774285793304444,2.789999961853028,89807200,-0.01263906519669189
2004-10-11,2.7714285850524902,2.789999961853028,2.7285714149475098,2.7564284801483154,80967600,-0.005412408959435844
2004-10-12,2.75,2.755714178085327,2.6892857551574707,2.734999895095825,115047800,-0.00545458360151807
2004-10-13,2.776428461074829,2.8399999141693115,2.7671427726745605,2.8392856121063232,290752000,0.02263957163411323
2004-10-14,3.0850000381469727,3.267857074737549,3.039285659790039,3.212857246398926,692106800,0.04144479956919267
2004-10-15,3.205714225769043,3.257857084274292,3.156428575515747,3.25,257782000,0.013814635713616408
2004-10-18,3.192857027053833,3.4107143878936768,3.192857027053833,3.4107143878936768,300188000,0.06823273293914722
2004-10-19,3.4357142448425293,3.453571319580078,3.3792858123779297,3.3871428966522217,200498200,-0.014137190909639719
2004-10-20,3.369999885559082,3.400000095367432,3.3321428298950195,3.390714168548584,151277000,0.006146671718971097
2004-10-21,3.3914284706115723,3.437857151031494,3.382857084274292,3.424285650253296,181126400,0.009688300940576378
2004-10-22,3.395714282989502,3.4049999713897705,3.358571529388428,3.3864285945892334,120766800,-0.0027345317145156534
2004-10-25,3.3714284896850586,3.417142868041992,3.36214280128479,3.3964285850524902,98161000,0.007415282704028803
2004-10-26,3.3892858028411865,3.432142972946167,3.3550000190734863,3.4264285564422607,148590400,0.010958873273519076
2004-10-27,3.4649999141693115,3.615714311599731,3.4407143592834477,3.5928571224212646,298373600,0.03689962811517278
2004-10-28,3.569999933242798,3.7300000190734863,3.5357143878936768,3.7278571128845215,216066200,0.044217698205482714
2004-10-29,3.702857255935669,3.799999952316284,3.700000047683716,3.742857217788696,202554800,0.01080245850387751
2004-11-01,3.75,3.804285764694214,3.717142820358277,3.7464284896850586,150512600,-0.0009524027506510047
2004-11-02,3.742857217788696,3.8628571033477774,3.742857217788696,3.8214285373687744,182497000,0.02099233687212343
2004-11-03,3.88357138633728,4.007857322692871,3.856428623199463,3.950714349746704,301043400,0.017288973661109708
2004-11-04,3.9307143688201904,3.9678571224212646,3.88357138633728,3.8892858028411865,232156400,-0.010539704005874784
2004-11-05,3.9185714721679688,3.9285714626312256,3.717142820358277,3.908571481704712,301261800,-0.0025519479571274317
2004-11-08,3.876428604125977,3.960714340209961,3.8471429347991934,3.884285688400269,131730200,0.0020268873947346666
2004-11-09,3.873571395874024,3.89642858505249,3.812857151031494,3.8607141971588135,118941200,-0.0033192104652841614
2004-11-10,3.8535714149475098,3.9564285278320312,3.8507142066955566,3.9107143878936768,127169000,0.01482857505235713
2004-11-11,3.924999952316284,3.959285736083984,3.873571395874024,3.950000047683716,101824800,0.006369451126407855
2004-11-12,3.929285764694214,3.9778571128845215,3.917142868041992,3.9642856121063232,98925400,0.008907432421075834
2004-11-15,3.942857027053833,3.961428642272949,3.881428480148315,3.945714235305786,94011400,0.0007246542880829931
2004-11-16,3.940000057220459,3.942857027053833,3.891428470611572,3.924285650253296,73775800,-0.003988428106330821
2004-11-17,3.942142963409424,3.960714340209961,3.872857093811035,3.921428680419922,99437800,-0.00525457427134679
2004-11-18,3.878571510314941,3.960714340209961,3.877857208251953,3.9564285278320312,114787400,0.020073632085944926
2004-11-19,3.963571310043335,4.065000057220459,3.892857074737549,3.9407143592834473,191319800,-0.005766756536452422
2004-11-22,4.414285659790039,4.5714287757873535,4.135714054107666,4.382143020629883,642052600,-0.007281504106756209
2004-11-23,4.449999809265137,4.460714340209961,4.360714435577393,4.376428604125977,227862600,-0.016532855796079104
2004-11-24,4.406428337097168,4.657142639160156,4.39642858505249,4.574999809265137,347697000,0.038255807032826716
2004-11-26,4.6678571701049805,4.697143077850342,4.595714092254639,4.610714435577393,137536000,-0.012241748717924605
2004-11-29,4.925000190734863,4.969285488128662,4.815000057220459,4.888571262359619,428229200,-0.007396736439477913
2004-11-30,4.913571357727051,4.913571357727051,4.789285659790039,4.789285659790039,257129600,-0.025294371219736322
2004-12-01,4.842143058776856,4.85357141494751,4.733571529388428,4.842143058776856,200138400,0.0
2004-12-02,4.723571300506592,4.778571605682373,4.6185712814331055,4.6578569412231445,246860600,-0.013912007483913635
2004-12-03,4.609285831451416,4.642857074737549,4.410714149475098,4.477142810821533,309712200,-0.028668870940527502
2004-12-06,4.589285850524902,4.731428623199463,4.496428489685059,4.69857120513916,311980200,0.02381315049306809
2004-12-07,4.709285736083984,4.766428470611572,4.468571662902832,4.492142677307129,264224800,-0.046109552689283406
2004-12-08,4.505714416503906,4.602142810821533,4.432142734527588,4.519999980926514,172975600,0.0031705436923123997
2004-12-09,4.486428737640381,4.599999904632568,4.4335713386535645,4.570714473724365,185375400,0.018786821548471666
2004-12-10,4.644999980926514,4.717857360839844,4.621428489685059,4.653571605682373,193943400,0.0018453444114223672
2004-12-13,4.687142848968506,4.70714282989502,4.614285945892334,4.636428356170654,98760200,-0.010819916190310308
2004-12-14,4.671428680419922,4.705714225769043,4.644285678863525,4.663571357727051,103930400,-0.0016819956442457595
2004-12-15,4.659999847412109,4.675714492797852,4.6185712814331055,4.661428451538086,99590400,0.00030656741904611096
2004-12-16,4.724999904632568,4.8214287757873535,4.717857360839844,4.757143020629883,281528800,0.006802776009751987
2004-12-17,4.774285793304443,4.788571357727051,4.635714054107666,4.6421427726745605,195874000,-0.027678070888676798
2004-12-20,4.67642879486084,4.714285850524902,4.411428451538086,4.480000019073486,292031600,-0.04200401297742817
2004-12-21,4.539999961853027,4.554999828338623,4.400000095367432,4.549285888671875,266103600,0.002045358347328552
2004-12-22,4.54714298248291,4.597142696380615,4.528571605682373,4.553571224212647,141457400,0.0014136880574244781
2004-12-23,4.553571224212647,4.589285850524902,4.5428571701049805,4.572143077850342,61482400,0.004078524903474046
2004-12-27,4.628571510314941,4.653571605682373,4.491428375244141,4.511428356170654,139872600,-0.025308705695316402
2004-12-28,4.52142858505249,4.589285850524902,4.432142734527588,4.584285736083984,152938800,0.013902055478504094
2004-12-29,4.557857036590576,4.641428470611572,4.540714263916016,4.6028571128845215,112390600,0.009873077617986725
2004-12-30,4.62928581237793,4.644999980926514,4.5871429443359375,4.628571510314941,86335200,-0.0001543007046742595
2004-12-31,4.635000228881836,4.642857074737549,4.57357120513916,4.599999904632568,69647200,-0.007551310144748635
2005-01-03,4.627142906188965,4.65071439743042,4.471428394317627,4.520714282989502,172998000,-0.02300093715651419
2005-01-04,4.5564284324646,4.67642879486084,4.497857093811035,4.567142963409424,274202600,0.00235151963947966
2005-01-05,4.604285717010498,4.660714149475098,4.574999809265137,4.607142925262451,170108400,0.0006205540723498437
2005-01-06,4.619285583496094,4.636428356170654,4.523571491241455,4.610714435577393,176388800,-0.00185551375072468
